id,sku,name,type,gender,age,color,color_hex,powers,quantity,price,strikeout_price,tags,frame_shape,face_shape_recommendation,shade,image_urls,avg_rating,brand,material,style,description,product_url
LK-206191,HP E10027,Hooper Online Poppin Hooper Girls Eyeglasses Blue Acetate Rectangle,eyeglasses,unisex,kids,navy-blue,#1a2b4a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,classic|progressive|kids|unisex|under_500|blue-cut|computer|cool|dark,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/hooper-hp-e10027l-c6-eyeglasses_csvfile-1680062605278-g_6283_29_03_2023.jpg,4.2,Hooper Online,Acetate,rectangular,Hooper Online Poppin Hooper Eyeglasses Full Rim Blue Blue Rectangle Acetate HP E10027L Girls Hooper Skool Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/hooper-hp-e10027l-c6-eyeglasses.html?rd=n
LK-145789,LA E13646,Lenskart Air CLASSICS Unisex Eyeglasses Black TR90 Square,eyeglasses,unisex,adult,black,#2a2a2a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,minimalist|progressive|adult|unisex|under_2000|dark|neutral,aviator,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/black-grey-full-rim-aviator-lenskart-air-essentials-la-e13646-c1-eyeglasses_lenskart-air-la-e13646-foll-rim-aviator-tr90-c1-eyegasus_g_4390_05_july23.jpg,4.2,Lenskart Air,TR90,aviator,Lenskart Air CLASSICS Eyeglasses Full Rim Black Black Square TR90 LA E13646 Men Women AIR Classics Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/lenskart-air-lenskart-air-la-e13646-full-rim-aviator-tr90-c1-eyeglasses.html?rd=n
LK-201283,LA E14962,Lenskart Air Air Prism Unisex Eyeglasses Transparent TR90 Square,eyeglasses,unisex,adult,multi,#607070,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,minimalist|progressive|adult|unisex|under_2000|statement,aviator,oval|heart|square|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-green-transparent-blue-grey-full-rim-aviator-lenskart-air-signia-la-e14962-c1-eyeglasses_g_3141_06_oct22.jpg,4.2,Lenskart Air,TR90,aviator,Lenskart Air Air Prism Eyeglasses Full Rim Transparent Transparent Square TR90 LA E14962 Men Women AIR Classics Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/lenskart-air-la-e14962-c1-eyeglasses.html?rd=n
LK-149767,LB E14242,Lenskart BLU Screen Glasses BLU COMPUTER GLASSES Unisex Zero Power Screen Glasses TR90 Rectangle,eyeglasses,unisex,adult,grey,#9fb2b7,0.0,25,500.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|cool,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-grey-transparent-full-rim-rectangle-lenskart-blu-lb-e14242-c1_dsc5380_18_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,rectangular,Lenskart BLU Screen Glasses BLU COMPUTER GLASSES Zero Power Screen Glasses Full Rim Transparent Rectangle TR90 LB E14242 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14242-c1-eyeglasses.html?rd=n
LK-145974,LA 0353,Lenskart Air CLASSICS Unisex Eyeglasses Black Metal Rectangle,eyeglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,minimalist|progressive|adult|unisex|under_2000|lightweight|dark|neutral,rimless,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-air-la-0353-ramless-rectangle-tr90-c2-eyeglasses_g_0097_1.jpg,4.2,Lenskart Air,Metal,rimless,Lenskart Air CLASSICS Eyeglasses Rimless Black Black Rectangle Metal LA 0353 Men Women Lenskart Rimless Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/lenskart-air-la-0353-rimless-rectangle-tr90-c2-eyeglasses.html?rd=n
LK-205901,JJ E15275,John Jacobs Gilded Women Eyeglasses Transparent Italian Acetate Cat Eye,eyeglasses,female,adult,pink,#d4a79d,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,progressive|adult|female|above_3000|statement,cat-eye,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/pink-transparent-gold-pink-full-rim-cat-eye-john-jacobs-gilded-jewels-jj-e15275-c2-eyeglasses_g_0651_27_jan_2023.jpg,4.2,John Jacobs,Acetate,cat-eye,John Jacobs Gilded Eyeglasses Full Rim Transparent Transparent Cat Eye Italian Acetate JJ E15275 Women Rich Acetate Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e15275-c2-eyeglasses.html?rd=n
LK-201391,JJ E11543,John Jacobs Supreme Steel Unisex Eyeglasses Gunmetal Stainless Steel Round,eyeglasses,unisex,adult,gunmetal,#5a5a5a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,classic|progressive|adult|unisex|above_3000|dark|cool,round,square|heart|oval|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/gunmetal-black-half-rim-round-john-jacobs-supreme-steel-jj-e11543-c6-eyeglasses_g_8062_9_02_22.jpg,4.2,John Jacobs,Stainless Steel,round,John Jacobs Supreme Steel Eyeglasses Full Rim Gunmetal Gunmetal Round Stainless Steel JJ E11543 Men Women Supreme Steel Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e11543-c6-eyeglasses.html?rd=n
LK-201315,VC E13634,Vincent Chase Color Ref_M SS'23 Unisex Eyeglasses Gunmetal Metal Geometric,eyeglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,classic|progressive|adult|unisex|under_2000|dark|neutral,geometric,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/black-silver-full-rim-geometric-vincent-chase-sleek-steel-vc-e13634-c7-eyeglasses_g_4949_03_01_23.jpg,4.2,Vincent Chase,Metal,geometric,Vincent Chase Color Ref_M SS'23 Eyeglasses Full Rim Gunmetal Gunmetal Geometric Metal VC E13634 Men Women VC Metal Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/vincent-chase-vc-e13634-c7-eyeglasses.html?rd=n
LK-201618,VC E14973,Vincent Chase Blend Edit_JC Women Eyeglasses Transparent Acetate Cat Eye,eyeglasses,female,adult,pink,#d8a79d,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,progressive|adult|female|under_2000|statement,cat-eye,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/brown-transparent-silver-full-rim-cat-eye-vincent-chase-blend-edit-vc-e14973-c2-eyeglasses_g_3515_10_14_22.jpg,4.2,Vincent Chase,Acetate,cat-eye,Vincent Chase Blend Edit_JC Eyeglasses Full Rim Transparent Transparent Cat Eye Acetate VC E14973 Women VC Hybrid Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/vincent-chase-vc-e14973-c2-eyeglasses.html?rd=n
LK-148321,JJ E12543,John Jacobs Rich Acetate Unisex Eyeglasses Brown Italian Acetate Round,eyeglasses,unisex,adult,blue,#467a91,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,classic|progressive|adult|unisex|above_3000|cool,round,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e12543xl-c2-eyeglasses_g_6692.jpg,4.2,John Jacobs,Acetate,round,John Jacobs Rich Acetate Eyeglasses Full Rim Brown Brown Round Italian Acetate JJ E12543XL Men Women Rich Acetate Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e12543xl-c2-eyeglasses.html?rd=n
LK-200261,LB E14785,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Square,eyeglasses,unisex,adult,navy-blue,#21315B,0.0,25,600.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|cool|dark,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-blue-full-rim-square-lenskart-blu-lb-e14785-c1_csvfile-1659412983948-g_3679_02_08_22.jpg,4.2,Lenskart BLU Screen Glasses,TR90,rectangular,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Blue Square TR90 LB E14785 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14785-c1-eyeglasses.html?rd=n
LK-204186,LA E15019,Lenskart Air Air Play 1.0 Unisex Eyeglasses Transparent TR90 Square,eyeglasses,unisex,adult,transparent,#e0e0e0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,minimalist|progressive|adult|unisex|under_2000|light,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-full-rim-rectangle-lenskart-air-classic-la-e15019-c3-eyeglasses_g_8693_09_09_2022.jpg,4.2,Lenskart Air,TR90,rectangular,Lenskart Air Air Play 1.0 Eyeglasses Full Rim Transparent Transparent Square TR90 LA E15019 Men Women AIR Classics Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/lenskart-air-la-e15019-c3-eyeglasses.html?rd=n
LK-205354,LK E15166,Lenskart Studio Online Indian Accent Unisex Eyeglasses Red Non-Metal Round,eyeglasses,unisex,adult,red,#8b0000,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1150.0,3000.0,trendy|progressive|adult|unisex|under_2000|statement|bold,round,square|heart|oval|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-lk-e15166-c2-eyeglasses_g_7975_06_01_2023.jpg,4.2,Lenskart Studio Online,Metal,round,Lenskart Studio Online Indian Accent Eyeglasses Full Rim Red Red Round Non-Metal LK E15166 Men Women Lenskart Studio Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/lenskart-lk-e15166-c2-eyeglasses.html?rd=n
LK-134515,Thinoptics Brookyln Frontpage,ThinOptics FRONTPAGE Unisex Eyeglasses Black Polycarbonate Rectangle,eyeglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,2500.0,3500.0,minimalist|single_vision|adult|unisex|under_3000|dark|neutral,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//t/h/thinoptics-brookyln-black-power-15-eyeglasses_z1.jpg,4.2,ThinOptics,Polycarbonate,rectangular,ThinOptics FRONTPAGE Eyeglasses Full Rim Black Black Rectangle Polycarbonate Thinoptics Brookyln Frontpage Men Women Others Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/thinoptics-brookyln-frontpage-black-power-1-5-eyeglasses.html?rd=n
LK-134517,Thinoptic,ThinOptics Unisex Eyeglasses Black Polycarbonate Rectangle,eyeglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,2500.0,3500.0,minimalist|single_vision|adult|unisex|under_3000|dark|neutral,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//t/h/thinoptics-brookyln-black-power-100-eyeglasses_thinoptics-brookyln-black-power-100-eyeglasses_g_7135_1.jpg,4.2,ThinOptics,Polycarbonate,rectangular,ThinOptics Eyeglasses Full Rim Black Black Rectangle Polycarbonate Thinoptics Brookyln Frontpage Men Women Others Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/thinoptics-brookyln-frontpage-black-power-1-00-eyeglasses.html?rd=n
LK-134518,Thinoptics Brookyln Frontpage,ThinOptics FRONTPAGE Unisex Eyeglasses Black Polycarbonate Rectangle,eyeglasses,unisex,adult,black,#000000,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,2500.0,3500.0,minimalist|single_vision|adult|unisex|under_3000|dark|neutral,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//t/h/thinoptics-brooky-black-power-25-eyeglasses_eyeglasses_z1.jpg,4.2,ThinOptics,Polycarbonate,rectangular,ThinOptics FRONTPAGE Eyeglasses Full Rim Black Black Rectangle Polycarbonate Thinoptics Brookyln Frontpage Men Women Others Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/thinoptics-brookylnfrontpage-black-power-2-5-eyeglasses.html?rd=n
LK-134516,Thinoptics Brookyln Frontpage,ThinOptics FRONTPAGE Unisex Eyeglasses Black Polycarbonate Rectangle,eyeglasses,unisex,adult,black,#000000,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,2500.0,3500.0,minimalist|single_vision|adult|unisex|under_3000|dark|neutral,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//t/h/thinoptics-brookyln-black-power-200-eyeglasses_z2.jpg,4.2,ThinOptics,Polycarbonate,rectangular,ThinOptics FRONTPAGE Eyeglasses Full Rim Black Black Rectangle Polycarbonate Thinoptics Brookyln Frontpage Men Women Others Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/thinoptics-brookyln-frontpage-black-power-2-00-eyeglasses.html?rd=n
LK-137389,LA E12966,Hooper Online Kids Eyeglasses Blue Ultem Round,eyeglasses,unisex,kids,navy-blue,#2a3b4d,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,classic|progressive|kids|unisex|under_500|blue-cut|computer|cool|dark,oval,square|heart|diamond|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-la-e12966-c2-eyeglasses_eyeglasses_j_2748a.jpg,4.2,Hooper Online,Acetate,oval,Hooper Online Eyeglasses Full Rim Blue Blue Round Ultem LA E12966 Kids SG Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/dark-blue-full-rim-round-kids-5-yrs-lenskart-junior-kids-owlers-la-e12966-c2-eyeglasses.html?rd=n
LK-137390,LA E12966,Hooper Online Kids Eyeglasses Black Ultem Round,eyeglasses,unisex,kids,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,classic|progressive|kids|unisex|under_500|dark|neutral,oval,square|heart|diamond|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-la-e12966-c3-eyeglasses_Img1d.jpeg,4.2,Hooper Online,Acetate,oval,Hooper Online Eyeglasses Full Rim Black Black Round Ultem LA E12966 Kids SG Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/black-full-rim-round-kids-5-yrs-lenskart-junior-kids-owlers-la-e12966-c3-eyeglasses.html?rd=n
LK-149763,LB E14240,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,adult,grey,#8c9296,0.0,25,500.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|cool,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-blue-transparent-full-rim-round-lenskart-blu-lb-e14240-c2_dsc5001_18_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,round,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Transparent Round TR90 LB E14240 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14240-c2-eyeglasses.html?rd=n
LK-149770,LB E14243,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,adult,transparent,#f0f0f0,0.0,25,600.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|light,round,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-crystal-transparent-full-rim-round-lenskart-blu-lb-e14243_dsc5518_18_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,round,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Transparent Round TR90 LB E14243 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14243-c1-eyeglasses.html?rd=n
LK-149769,LB E14242,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Rectangle,eyeglasses,unisex,adult,brown,#b38c57,0.0,25,500.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|warm,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-brown-transparent-full-rim-rectangle-lenskart-blu-lb-e14242-c3_dsc5188_18_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,rectangular,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Transparent Rectangle TR90 LB E14242 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14242-c3-eyeglasses.html?rd=n
LK-149816,LR 6967,Lenskart READERS Unisex Eyeglasses Black Stainless Steel Oval,eyeglasses,unisex,aged,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,500.0,classic|single_vision|aged|unisex|under_500|dark|neutral,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/black-rectangle-lenskart-readers-lr-6967-c1b-reading-eyeglass-(only-for--1.50-power)_g_415605_03_2022.jpg,4.2,Lenskart READERS,Stainless Steel,rectangular,Lenskart READERS Eyeglasses Full Rim Black Black Oval Stainless Steel LR 6967 Men Women Others Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/lenskart-reader-lr-6967-full-rim-rectangle-c1-b-eyeglasses.html?rd=n
LK-149804,JJ E14261,John Jacobs Supreme Steel Unisex Eyeglasses Gold Stainless Steel Geometric,eyeglasses,unisex,adult,gold,#c8a77e,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,classic|progressive|adult|unisex|above_3000|warm,geometric,oval|heart|square,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e14261-c2-eyeglasses_john-jacobs-jj-e14261-c2-eyeglasses_G_8730.jpg,4.2,John Jacobs,Stainless Steel,geometric,John Jacobs Supreme Steel Eyeglasses Full Rim Gold Gold Geometric Stainless Steel JJ E14261 Men Women Supreme Steel Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e14261-c2-eyeglass.html?rd=n
LK-149870,HP E10035,Hooper Online Gripzy Hooper Girls Eyeglasses Transparent TR90 Round,eyeglasses,unisex,kids,blue,#3366ff,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,trendy|progressive|kids|unisex|under_500|cool,oval,square|heart|diamond|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-blue-transparent-full-rim-round-kids-(5-8-yrs)-hooper-gripzy-hooper-hp-e10063m-c5_g_0228_4_15_22.jpg,4.2,Hooper Online,TR90,oval,Hooper Online Gripzy Hooper Eyeglasses Full Rim Transparent Transparent Round TR90 HP E10035L Girls Hooper Flex Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/hooper-hp-e10063m-c3-eyeglasses.html?rd=n
LK-149817,LR 6967,Lenskart READERS Unisex Eyeglasses Black Stainless Steel Oval,eyeglasses,unisex,aged,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,500.0,classic|single_vision|aged|unisex|under_500|dark|neutral,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/black-rectangle-lenskart-readers-lr-6967-c1c-reading-eyeglass-(only-for--2.00-power)_g_414205_03_2022.jpg,4.2,Lenskart READERS,Stainless Steel,rectangular,Lenskart READERS Eyeglasses Full Rim Black Black Oval Stainless Steel LR 6967 Men Women Others Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/lenskart-reader-lr-6967-full-rim-rectangle-c1-c-eyeglasses.html?rd=n
